eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
200.0,-200.0,-0.0007590055465698242,419,99200,1.097611904144287,496000,9418.30078125
200.0,-200.0,-39.275508880615234,419,99300,1.0946495532989502,496500,8.211983185901772e-06
200.0,-200.0,-0.0016789436340332031,419,99400,1.0984625816345215,497000,9419.8037109375
200.0,-200.0,-1.8908023834228516,419,99500,1.0966932773590088,497500,5.4569800340686925e-06
200.0,-200.0,-0.00010085105895996094,419,99600,1.096919298171997,498000,9412.6435546875
200.0,-200.0,-0.20303821563720703,419,99700,1.0971179008483887,498500,1.4373683825397165e-06
200.0,-200.0,-0.001276254653930664,419,99800,1.0974664688110352,499000,9424.498046875
200.0,-200.0,0.9951356584206223,419,99900,1.098264455795288,499500,8.862698308576e-08
200.0,-200.0,0.0012655854225158691,419,100000,1.0983245372772217,500000,9416.6669921875
200.0,-200.0,-1.9073433876037598,419,100100,1.0936646461486816,500500,1.8168938709095528e-07
200.0,-200.0,0.00010025501251220703,419,100200,1.0983136892318726,501000,9417.8935546875
200.0,-200.0,-166.68490600585938,419,100300,1.0970518589019775,501500,1.7275695427088067e-05
200.0,-200.0,-0.0013382434844970703,419,100400,1.0986113548278809,502000,9413.701171875
200.0,-200.0,-15580.599609375,419,100500,1.0911633968353271,502500,2.4977605335152475e-06
200.0,-200.0,-0.0007823705673217773,419,100600,1.0986104011535645,503000,9418.951171875
200.0,-200.0,-2.871351718902588,419,100700,1.097291350364685,503500,2.549588771216804e-06
200.0,-200.0,0.0010919570922851562,419,100800,1.0971276760101318,504000,9419.1767578125
200.0,-200.0,-2.7451655864715576,419,100900,1.09519362449646,504500,2.497364675946301e-06
200.0,-200.0,-0.0018448829650878906,419,101000,1.0968701839447021,505000,9418.6728515625
200.0,-200.0,-0.655623197555542,419,101100,1.0978848934173584,505500,3.5642878515318444e-07
200.0,-200.0,-0.0005567073822021484,419,101200,1.0981802940368652,506000,9420.626953125
200.0,-200.0,-5.962325572967529,419,101300,1.0951766967773438,506500,2.9932591587567003e-06
200.0,-200.0,-0.0010650157928466797,419,101400,1.0979945659637451,507000,9428.2822265625
200.0,-200.0,-1.219139575958252,419,101500,1.098543643951416,507500,2.2503895706904586e-06
200.0,-200.0,0.0013073086738586426,419,101600,1.09831702709198,508000,9415.189453125
200.0,-200.0,-7.7032012939453125,419,101700,1.097698450088501,508500,3.783381430366717e-07
200.0,-200.0,0.0010498762130737305,419,101800,1.0975563526153564,509000,9418.814453125
200.0,-200.0,-6.656944274902344,419,101900,1.0893843173980713,509500,5.7417782954871655e-06
200.0,-200.0,0.0046825408935546875,419,102000,1.094997525215149,510000,9408.8193359375
200.0,-200.0,0.8518204987049103,419,102100,1.0982916355133057,510500,2.457527443766594e-07
200.0,-200.0,0.0020813941955566406,419,102200,1.09861159324646,511000,9412.6220703125
200.0,-200.0,-380.1766662597656,419,102300,1.0972551107406616,511500,1.921213652167353e-06
200.0,-200.0,-0.002508878707885742,419,102400,1.0982589721679688,512000,9420.849609375
200.0,-200.0,-2.446107864379883,419,102500,1.0974745750427246,512500,7.573398761451244e-07
200.0,-200.0,0.0019287467002868652,419,102600,1.0984342098236084,513000,9421.263671875
200.0,-200.0,-0.7593528032302856,419,102700,1.0985199213027954,513500,1.183990434583393e-06
200.0,-200.0,-0.0013064146041870117,419,102800,1.0983619689941406,514000,9422.4609375
200.0,-200.0,-0.6757481098175049,419,102900,1.0980511903762817,514500,3.914604803867405e-06
200.0,-200.0,0.0013985633850097656,418,103000,1.0978806018829346,515000,9419.0986328125
200.0,-200.0,0.9452518299221992,418,103100,1.098494291305542,515500,1.505250146749404e-08
200.0,-200.0,-0.0007883310317993164,418,103200,1.0983197689056396,516000,9416.822265625
200.0,-200.0,-2.9308149814605713,418,103300,1.0978639125823975,516500,1.4038639619684545e-06
200.0,-200.0,0.0008653998374938965,418,103400,1.0981414318084717,517000,9416.4736328125
200.0,-200.0,-8.894669532775879,418,103500,1.0949478149414062,517500,7.058505616441835e-06
200.0,-200.0,0.001673877239227295,418,103600,1.0986113548278809,518000,9406.8857421875
200.0,-200.0,-0.39292705059051514,418,103700,1.0962450504302979,518500,6.514717938443937e-07
200.0,-200.0,0.00015681982040405273,418,103800,1.0974719524383545,519000,9428.876953125
200.0,-200.0,-254.03111267089844,418,103900,1.0926897525787354,519500,9.361189086121158e-07
200.0,-200.0,-0.0006409883499145508,418,104000,1.0974161624908447,520000,9425.1748046875
200.0,-200.0,-2.599668264389038,418,104100,1.0973403453826904,520500,7.903831829025876e-06
200.0,-200.0,-0.0013331174850463867,418,104200,1.0978809595108032,521000,9420.46484375
200.0,-200.0,0.9859773870557547,418,104300,1.0978307723999023,521500,4.761386840357318e-09
200.0,-200.0,-0.0003864765167236328,418,104400,1.098008155822754,522000,9416.8603515625
200.0,-200.0,-52.400001525878906,418,104500,1.0926101207733154,522500,5.790498036617464e-08
200.0,-200.0,0.0007886886596679688,418,104600,1.098459005355835,523000,9418.373046875
200.0,-200.0,0.803730845451355,418,104700,1.09512460231781,523500,1.2230593711137772e-06
200.0,-200.0,0.0010794401168823242,418,104800,1.0983943939208984,524000,9421.14453125
200.0,-200.0,-0.7976828813552856,418,104900,1.0976252555847168,524500,1.899490598589182e-06
200.0,-200.0,-0.0017250776290893555,418,105000,1.0983800888061523,525000,9418.40234375
200.0,-200.0,0.5555441081523895,418,105100,1.0979185104370117,525500,1.6639242517157982e-07
200.0,-200.0,9.059906005859375e-06,418,105200,1.0972490310668945,526000,9413.8095703125
200.0,-200.0,-11.25452709197998,418,105300,1.096492052078247,526500,5.016371233068639e-06
200.0,-200.0,-0.0016903877258300781,418,105400,1.0970938205718994,527000,9420.966796875
200.0,-200.0,-322.3555603027344,418,105500,1.096594214439392,527500,2.3981440335774096e-06
200.0,-200.0,0.0002364516258239746,418,105600,1.0977230072021484,528000,9418.8359375
200.0,-200.0,-7.528983116149902,418,105700,1.0949833393096924,528500,2.5290133635280654e-05
200.0,-200.0,-0.00018215179443359375,418,105800,1.0984764099121094,529000,9416.7109375
200.0,-200.0,-1465.929931640625,418,105900,1.0951924324035645,529500,3.7783640891575487e-06
200.0,-200.0,-0.0011245012283325195,418,106000,1.0973803997039795,530000,9416.658203125
200.0,-200.0,0.9387952350080013,418,106100,1.0974422693252563,530500,8.216476885536395e-07
200.0,-200.0,0.0007398128509521484,418,106200,1.0984951257705688,531000,9414.193359375
200.0,-200.0,0.9487408325076103,418,106300,1.096746802330017,531500,1.0625226565252888e-07
200.0,-200.0,0.0005726218223571777,418,106400,1.0971684455871582,532000,9420.6875
200.0,-200.0,-18.264942169189453,418,106500,1.0976591110229492,532500,2.1336600752874801e-07
200.0,-200.0,0.0016363859176635742,418,106600,1.0958791971206665,533000,9408.4658203125
200.0,-200.0,-28.908283233642578,418,106700,1.0969021320343018,533500,2.8662732347584097e-06
200.0,-200.0,-0.0001957416534423828,418,106800,1.097752571105957,534000,9416.720703125
200.0,-200.0,-2.5531504154205322,418,106900,1.0976712703704834,534500,1.5035528122098185e-05
200.0,-200.0,0.001551985740661621,418,107000,1.097487449645996,535000,9415.296875
200.0,-200.0,0.034663498401641846,418,107100,1.0948519706726074,535500,1.690979161139694e-06
200.0,-200.0,0.0008180737495422363,418,107200,1.0983970165252686,536000,9416.150390625
200.0,-200.0,-153.09120178222656,418,107300,1.0957989692687988,536500,1.8613761767483084e-06
200.0,-200.0,-0.0008118152618408203,418,107400,1.09597909450531,537000,9423.642578125
200.0,-200.0,-55.426204681396484,418,107500,1.092335820198059,537500,1.7465906694269506e-06
200.0,-200.0,0.0013050436973571777,418,107600,1.0984351634979248,538000,9420.556640625
200.0,-200.0,0.21437329053878784,418,107700,1.0971965789794922,538500,1.307437173636572e-06
200.0,-200.0,-0.00031578540802001953,418,107800,1.0978695154190063,539000,9420.298828125
200.0,-200.0,-108.543212890625,418,107900,1.0983790159225464,539500,6.551784281327855e-06
200.0,-200.0,-0.00043010711669921875,418,108000,1.098012924194336,540000,9421.1220703125
200.0,-200.0,-115.77384185791016,418,108100,1.0953195095062256,540500,4.676135631598299e-06
200.0,-200.0,0.0011952519416809082,418,108200,1.0984399318695068,541000,9419.04296875
200.0,-200.0,-5.692013263702393,418,108300,1.096630573272705,541500,4.484958481043577e-06
200.0,-200.0,0.0018538236618041992,418,108400,1.0971505641937256,542000,9418.4365234375
200.0,-200.0,0.3634940981864929,418,108500,1.0929168462753296,542500,1.1919298685825197e-06
200.0,-200.0,7.069110870361328e-05,418,108600,1.0984430313110352,543000,9420.7548828125
200.0,-200.0,0.7118918895721436,418,108700,1.093470573425293,543500,2.670567411655611e-08
200.0,-200.0,-0.002034902572631836,418,108800,1.097846269607544,544000,9420.1982421875
200.0,-200.0,0.31139522790908813,418,108900,1.0956928730010986,544500,1.0548799764364958e-05
200.0,-200.0,-8.893013000488281e-05,418,109000,1.0984454154968262,545000,9417.8310546875
200.0,-200.0,-4048.0283203125,418,109100,1.0981059074401855,545500,1.444900362912449e-06
200.0,-200.0,0.002599000930786133,418,109200,1.0986056327819824,546000,9417.392578125
200.0,-200.0,-19.801694869995117,418,109300,1.097815990447998,546500,1.0116025350725977e-06
200.0,-200.0,-0.0007772445678710938,418,109400,1.0955572128295898,547000,9423.8046875
200.0,-200.0,-2.3890953063964844,418,109500,1.0951578617095947,547500,2.1369546630012337e-06
200.0,-200.0,-4.589557647705078e-05,418,109600,1.0982660055160522,548000,9415.458984375
200.0,-200.0,0.381290078163147,418,109700,1.0977158546447754,548500,1.622515242161171e-06
200.0,-200.0,0.0014637112617492676,418,109800,1.0965704917907715,549000,9414.6572265625
200.0,-200.0,-0.9485028982162476,418,109900,1.0958302021026611,549500,4.078075107827317e-06
200.0,-200.0,-0.0011484622955322266,418,110000,1.0986015796661377,550000,9421.693359375
200.0,-200.0,-1.54412841796875,418,110100,1.0975346565246582,550500,3.908213784598047e-06
200.0,-200.0,0.00035643577575683594,418,110200,1.0981285572052002,551000,9415.7919921875
200.0,-200.0,0.09722930192947388,418,110300,1.096693992614746,551500,2.7648522973322542e-06
200.0,-200.0,-0.0010683536529541016,418,110400,1.097257375717163,552000,9422.5595703125
200.0,-200.0,-70.82971954345703,418,110500,1.097750186920166,552500,1.0048027434095275e-05
200.0,-200.0,0.0007539987564086914,418,110600,1.0982491970062256,553000,9415.1962890625
200.0,-200.0,-1.779672622680664,418,110700,1.0985198020935059,553500,1.5474972769879969e-06
200.0,-200.0,-0.002228260040283203,418,110800,1.0933001041412354,554000,9426.5556640625
200.0,-200.0,-2.103850841522217,418,110900,1.0942144393920898,554500,1.3336888287085458e-06
200.0,-200.0,5.650520324707031e-05,418,111000,1.0960571765899658,555000,9426.119140625
200.0,-200.0,-67.10367584228516,418,111100,1.098555326461792,555500,1.8086633417624398e-06
200.0,-200.0,0.0004646182060241699,418,111200,1.0984899997711182,556000,9420.8681640625
200.0,-200.0,-437.2606201171875,418,111300,1.0981454849243164,556500,1.3143987871444551e-06
200.0,-200.0,0.0006387829780578613,418,111400,1.0982511043548584,557000,9423.806640625
200.0,-200.0,-73.9779281616211,418,111500,1.0976734161376953,557500,9.27037308429135e-06
200.0,-200.0,0.00047075748443603516,418,111600,1.098398208618164,558000,9418.28515625
200.0,-200.0,0.43775999546051025,418,111700,1.0982621908187866,558500,3.022025225618563e-07
200.0,-200.0,0.0008684992790222168,418,111800,1.0985329151153564,559000,9419.7890625
200.0,-200.0,-4.033709526062012,418,111900,1.0977749824523926,559500,4.788930709764827e-06
200.0,-200.0,0.0001380443572998047,418,112000,1.097933053970337,560000,9420.7001953125
200.0,-200.0,-0.8661468029022217,418,112100,1.0961472988128662,560500,3.216392315152916e-06
200.0,-200.0,0.00022161006927490234,418,112200,1.0984411239624023,561000,9416.4501953125
200.0,-200.0,-26.752553939819336,418,112300,1.093939185142517,561500,3.845871106022969e-05
200.0,-200.0,0.001162111759185791,418,112400,1.0981464385986328,562000,9416.9111328125
200.0,-200.0,-108.29660034179688,418,112500,1.098055124282837,562500,1.991416866076179e-05
200.0,-200.0,0.0006099939346313477,418,112600,1.0983757972717285,563000,9419.4736328125
200.0,-200.0,-0.5152404308319092,418,112700,1.0967237949371338,563500,3.4578959002828924e-06
200.0,-200.0,-0.0007778406143188477,418,112800,1.0983999967575073,564000,9416.447265625
200.0,-200.0,-2.5187313556671143,418,112900,1.096311330795288,564500,3.5562553080126236e-07
200.0,-200.0,-0.0006211996078491211,418,113000,1.0982942581176758,565000,9422.345703125
200.0,-200.0,-563.3130493164062,418,113100,1.0933563709259033,565500,6.588758196812705e-07
200.0,-200.0,0.0001532435417175293,418,113200,1.0983985662460327,566000,9420.833984375
200.0,-200.0,0.9519232735037804,418,113300,1.0984818935394287,566500,7.188297104221419e-07
200.0,-200.0,0.0023276209831237793,418,113400,1.0983389616012573,567000,9418.4619140625
200.0,-200.0,-1727.443359375,418,113500,1.0967473983764648,567500,1.2352620615274645e-05
200.0,-200.0,5.453824996948242e-05,418,113600,1.098210096359253,568000,9421.6201171875
200.0,-200.0,-0.9584510326385498,418,113700,1.096815586090088,568500,1.2808944802600308e-06
200.0,-200.0,0.001105964183807373,418,113800,1.0961081981658936,569000,9418.080078125
200.0,-200.0,0.8752999380230904,418,113900,1.096015453338623,569500,6.344635039567947e-08
200.0,-200.0,-0.0014709234237670898,418,114000,1.0978634357452393,570000,9418.4453125
200.0,-200.0,0.18484848737716675,418,114100,1.0944808721542358,570500,3.7247082218527794e-07
200.0,-200.0,-0.00019860267639160156,418,114200,1.0979058742523193,571000,9413.8779296875
200.0,-200.0,-101.53379821777344,418,114300,1.0975441932678223,571500,4.410045221447945e-06
200.0,-200.0,0.0004482865333557129,418,114400,1.0965149402618408,572000,9412.001953125
200.0,-200.0,-200.814453125,417,114500,1.094892978668213,572500,3.50151685779565e-06
200.0,-200.0,0.0004838705062866211,417,114600,1.097982406616211,573000,9423.666015625
200.0,-200.0,-19.461776733398438,417,114700,1.0931594371795654,573500,2.540287141528097e-06
200.0,-200.0,-0.000736236572265625,417,114800,1.0985679626464844,574000,9411.6845703125
200.0,-200.0,-2867.72021484375,417,114900,1.0981240272521973,574500,1.6193022247534827e-06
200.0,-200.0,-0.002245664596557617,417,115000,1.0983846187591553,575000,9425.751953125
200.0,-200.0,0.6134208738803864,417,115100,1.0976810455322266,575500,6.693881005048752e-09
200.0,-200.0,0.0010969042778015137,417,115200,1.0968372821807861,576000,9418.96484375
200.0,-200.0,0.9917733445763588,417,115300,1.098069190979004,576500,1.1011725575826858e-07
200.0,-200.0,0.0020845532417297363,417,115400,1.0978763103485107,577000,9416.1748046875
200.0,-200.0,-2.773003101348877,417,115500,1.0966906547546387,577500,5.202600661391443e-08
200.0,-200.0,0.00040227174758911133,417,115600,1.0985842943191528,578000,9422.0595703125
200.0,-200.0,-14.100397109985352,417,115700,1.0940300226211548,578500,1.2594007785082795e-05
200.0,-200.0,0.0012800097465515137,417,115800,1.0977246761322021,579000,9422.03515625
200.0,-200.0,-29.461257934570312,417,115900,1.0937159061431885,579500,3.361026870152273e-07
200.0,-200.0,0.0005354881286621094,417,116000,1.0972294807434082,580000,9422.4970703125
200.0,-200.0,-3496.177978515625,417,116100,1.0985846519470215,580500,3.985757757618558e-06
200.0,-200.0,0.0012490153312683105,417,116200,1.0982000827789307,581000,9421.9228515625
200.0,-200.0,-7.624582290649414,417,116300,1.0978622436523438,581500,3.249105020586285e-06
200.0,-200.0,-0.0013964176177978516,417,116400,1.095590591430664,582000,9403.5439453125
200.0,-200.0,-4.783534049987793,417,116500,1.0951588153839111,582500,8.627422971585474e-07
200.0,-200.0,-0.0003896951675415039,417,116600,1.0986075401306152,583000,9419.419921875
200.0,-200.0,-1.9635653495788574,417,116700,1.0965256690979004,583500,1.9129947759211063e-06
200.0,-200.0,0.0011646747589111328,417,116800,1.0972115993499756,584000,9416.5126953125
200.0,-200.0,-0.04237091541290283,417,116900,1.0961248874664307,584500,2.2770720988773974e-06
200.0,-200.0,-0.001672506332397461,417,117000,1.097829818725586,585000,9422.1875
200.0,-200.0,-20443.0,417,117100,1.0981700420379639,585500,4.417449417815078e-06
200.0,-200.0,0.0012159347534179688,417,117200,1.09568190574646,586000,9422.21875
200.0,-200.0,-0.3669319152832031,417,117300,1.0986032485961914,586500,6.27393592367298e-06
200.0,-200.0,0.0015162229537963867,417,117400,1.0979979038238525,587000,9420.828125
200.0,-200.0,-1.7258946895599365,417,117500,1.0981340408325195,587500,1.0918126918113558e-06
200.0,-200.0,0.00026929378509521484,417,117600,1.0984097719192505,588000,9422.869140625
200.0,-200.0,0.9833041448146105,417,117700,1.0981945991516113,588500,9.615905405269132e-09
200.0,-200.0,-0.001203298568725586,417,117800,1.0980348587036133,589000,9408.90625
200.0,-200.0,0.45866209268569946,417,117900,1.0961649417877197,589500,1.5103724138043617e-07
200.0,-200.0,0.000535428524017334,417,118000,1.0961885452270508,590000,9418.4384765625
200.0,-200.0,-0.5515576601028442,417,118100,1.0978100299835205,590500,5.389330794969283e-07
200.0,-200.0,0.0005713105201721191,417,118200,1.0982142686843872,591000,9421.5390625
200.0,-200.0,-11.865592002868652,417,118300,1.096592903137207,591500,5.064252945885528e-06
200.0,-200.0,-0.00043010711669921875,417,118400,1.0981210470199585,592000,9418.8857421875
200.0,-200.0,0.495220422744751,417,118500,1.0944788455963135,592500,1.2604170933627756e-06
200.0,-200.0,0.0013686418533325195,417,118600,1.0985493659973145,593000,9416.4365234375
200.0,-200.0,0.22432196140289307,417,118700,1.0958800315856934,593500,2.3795291781425476e-07
200.0,-200.0,0.000995337963104248,417,118800,1.0973336696624756,594000,9423.669921875
200.0,-200.0,0.25134706497192383,417,118900,1.097226619720459,594500,6.62589457078866e-07
200.0,-200.0,0.00036579370498657227,417,119000,1.0977096557617188,595000,9414.107421875
200.0,-200.0,0.036044955253601074,417,119100,1.095978021621704,595500,2.084753987219301e-06
200.0,-200.0,0.0029168128967285156,417,119200,1.098165512084961,596000,9405.482421875
200.0,-200.0,-34.57837677001953,417,119300,1.0959361791610718,596500,1.116888626029322e-07
200.0,-200.0,0.0005561709403991699,417,119400,1.098534345626831,597000,9412.5546875
200.0,-200.0,-144.69320678710938,417,119500,1.0974292755126953,597500,1.3759359944742755e-06
200.0,-200.0,0.002128899097442627,417,119600,1.0974297523498535,598000,9408.017578125
200.0,-200.0,0.974643025547266,417,119700,1.0972084999084473,598500,1.2712552788229914e-08
200.0,-200.0,0.0014204978942871094,417,119800,1.0970780849456787,599000,9421.515625
200.0,-200.0,-1.4237499237060547,417,119900,1.097780704498291,599500,2.432265375773568e-07
200.0,-200.0,0.0004475712776184082,417,120000,1.0978236198425293,600000,9418.5
200.0,-200.0,-6.528207302093506,417,120100,1.098599910736084,600500,1.0110367838933598e-05
200.0,-200.0,0.0006451010704040527,417,120200,1.0980393886566162,601000,9423.8955078125
200.0,-200.0,0.07518142461776733,417,120300,1.0980126857757568,601500,3.3293035812675953e-06
200.0,-200.0,0.0009606480598449707,417,120400,1.096858263015747,602000,9418.3271484375
200.0,-200.0,-37.69895553588867,417,120500,1.0985634326934814,602500,5.125056304677855e-06
200.0,-200.0,-0.0011310577392578125,417,120600,1.0967347621917725,603000,9422.7861328125
200.0,-200.0,-0.49858319759368896,417,120700,1.0976768732070923,603500,9.64407831816061e-07
200.0,-200.0,-0.0013359785079956055,417,120800,1.098144292831421,604000,9421.150390625
200.0,-200.0,-11.999439239501953,417,120900,1.0950381755828857,604500,4.296167844586307e-06
200.0,-200.0,-0.002099275588989258,417,121000,1.0979721546173096,605000,9420.166015625
200.0,-200.0,-5.708830833435059,417,121100,1.0955591201782227,605500,4.228379111737013e-06
200.0,-200.0,-0.0005065202713012695,417,121200,1.098381757736206,606000,9417.392578125
200.0,-200.0,-1976.2266845703125,417,121300,1.0980980396270752,606500,2.7741771191358566e-06
200.0,-200.0,-0.00081634521484375,417,121400,1.098292589187622,607000,9421.2451171875
200.0,-200.0,-17.446510314941406,417,121500,1.0929979085922241,607500,5.836167929373914e-06
200.0,-200.0,0.002541661262512207,417,121600,1.096341848373413,608000,9412.341796875
200.0,-200.0,0.9206624925136566,417,121700,1.0952014923095703,608500,8.717179156292332e-08
200.0,-200.0,-0.0006912946701049805,417,121800,1.0978403091430664,609000,9416.9619140625
200.0,-200.0,0.24489212036132812,417,121900,1.0985846519470215,609500,7.711234388807497e-07
200.0,-200.0,-0.00034105777740478516,417,122000,1.0981624126434326,610000,9422.7880859375
200.0,-200.0,-7.220580101013184,417,122100,1.091546654701233,610500,1.910456830955809e-06
200.0,-200.0,-3.159046173095703e-05,417,122200,1.0979609489440918,611000,9416.1533203125
200.0,-200.0,-30.11766242980957,417,122300,1.0934572219848633,611500,3.948318862967426e-06
200.0,-200.0,-0.005034089088439941,417,122400,1.0980615615844727,612000,9414.8369140625
200.0,-200.0,-24.64215660095215,417,122500,1.0944433212280273,612500,6.5913422986341175e-06
200.0,-200.0,0.0017756223678588867,417,122600,1.096625566482544,613000,9419.005859375
200.0,-200.0,0.8464290499687195,417,122700,1.0973007678985596,613500,9.336508810520172e-08
200.0,-200.0,0.0005868673324584961,417,122800,1.0976910591125488,614000,9417.501953125
200.0,-200.0,0.7394938468933105,417,122900,1.0974771976470947,614500,2.800603340347152e-07
200.0,-200.0,0.0016985535621643066,417,123000,1.0983660221099854,615000,9415.7041015625
200.0,-200.0,-15.748491287231445,417,123100,1.096144676208496,615500,7.376831490546465e-06
200.0,-200.0,0.0012807250022888184,417,123200,1.0977611541748047,616000,9413.48828125
200.0,-200.0,-2803.666748046875,417,123300,1.0951290130615234,616500,3.0749941970498185e-07
200.0,-200.0,-0.00017189979553222656,417,123400,1.097967505455017,617000,9422.888671875
200.0,-200.0,-15.35965347290039,417,123500,1.0966086387634277,617500,4.229764272167813e-06
200.0,-200.0,-0.0006824731826782227,417,123600,1.097377061843872,618000,9417.599609375
200.0,-200.0,0.12582945823669434,417,123700,1.0951608419418335,618500,3.974314495280851e-06
200.0,-200.0,-0.006839156150817871,417,123800,1.0926611423492432,619000,9415.271484375
200.0,-200.0,0.2688552141189575,417,123900,1.0980017185211182,619500,1.8443679437041283e-06
200.0,-200.0,-0.0012638568878173828,417,124000,1.0975584983825684,620000,9410.2490234375
200.0,-200.0,-6.220089435577393,417,124100,1.097691535949707,620500,8.357572482964315e-07
200.0,-200.0,0.0033237338066101074,417,124200,1.0977444648742676,621000,9412.7138671875
200.0,-200.0,0.9667324759066105,417,124300,1.0975162982940674,621500,1.7206184921292333e-08
200.0,-200.0,1.4603137969970703e-05,417,124400,1.0973143577575684,622000,9414.201171875
200.0,-200.0,-67.6512451171875,417,124500,1.0980844497680664,622500,3.472061507636681e-05
200.0,-200.0,-0.00014209747314453125,417,124600,1.0977067947387695,623000,9423.998046875
200.0,-200.0,-0.25044405460357666,417,124700,1.0984845161437988,623500,1.0291114627136722e-08
200.0,-200.0,0.0005400180816650391,417,124800,1.0969150066375732,624000,9417.1328125
200.0,-200.0,-128.0459442138672,417,124900,1.0967003107070923,624500,1.8966966308653355e-06
200.0,-200.0,0.00019568204879760742,417,125000,1.0984840393066406,625000,9424.529296875
200.0,-200.0,0.9227881580591202,417,125100,1.098097324371338,625500,2.158689369480271e-07
200.0,-200.0,0.0006166696548461914,417,125200,1.0985201597213745,626000,9417.8232421875
200.0,-200.0,0.7086940407752991,417,125300,1.0967581272125244,626500,4.524132179994922e-07
200.0,-200.0,0.0002429485321044922,417,125400,1.0983538627624512,627000,9425.7763671875
200.0,-200.0,0.9645234644412994,417,125500,1.097407341003418,627500,4.3888577216932845e-09
200.0,-200.0,-0.0015794038772583008,417,125600,1.0979349613189697,628000,9418.6220703125
200.0,-200.0,-3.7830305099487305,417,125700,1.0942096710205078,628500,1.0380870207882253e-06
200.0,-200.0,0.0008335709571838379,417,125800,1.098240852355957,629000,9414.3466796875
200.0,-200.0,-12.364120483398438,417,125900,1.0964467525482178,629500,8.129258276312612e-06
200.0,-200.0,0.003080904483795166,417,126000,1.0976146459579468,630000,9412.7646484375
200.0,-200.0,-19.41860580444336,417,126100,1.0981166362762451,630500,2.9273446671140846e-06
200.0,-200.0,0.0008795261383056641,417,126200,1.0980194807052612,631000,9419.458984375
200.0,-200.0,-0.3337479829788208,417,126300,1.098592758178711,631500,1.9408646494412096e-06
200.0,-200.0,0.00025850534439086914,417,126400,1.097585916519165,632000,9422.427734375
200.0,-200.0,-4.87474250793457,417,126500,1.0981359481811523,632500,5.194521691009868e-06
200.0,-200.0,-0.0012781620025634766,417,126600,1.0982732772827148,633000,9424.4814453125
200.0,-200.0,0.9418564513325691,417,126700,1.0965940952301025,633500,3.764871436828798e-08
200.0,-200.0,-0.0008003711700439453,417,126800,1.0971133708953857,634000,9413.0048828125
200.0,-200.0,0.28488147258758545,417,126900,1.0976154804229736,634500,1.4273798569774954e-06
200.0,-200.0,0.0024729371070861816,417,127000,1.0978779792785645,635000,9414.611328125
200.0,-200.0,-184.2483673095703,417,127100,1.0918734073638916,635500,2.15287091123173e-05
200.0,-200.0,-0.0011922121047973633,417,127200,1.098268985748291,636000,9421.458984375
200.0,-200.0,-3.976195812225342,417,127300,1.096618890762329,636500,1.033907778946741e-06
200.0,-200.0,-0.001209259033203125,417,127400,1.096893310546875,637000,9424.9091796875
200.0,-200.0,0.6258008182048798,417,127500,1.0972998142242432,637500,2.1903542801737785e-07
200.0,-200.0,0.002799808979034424,417,127600,1.0981266498565674,638000,9419.740234375
200.0,-200.0,-2.448918104171753,417,127700,1.0969908237457275,638500,4.968210305378307e-06
200.0,-200.0,-0.0015853643417358398,417,127800,1.09757661819458,639000,9419.875
200.0,-200.0,0.11514014005661011,417,127900,1.098142385482788,639500,9.065843187272549e-07
200.0,-200.0,-0.0015083551406860352,417,128000,1.0980653762817383,640000,9425.2158203125
200.0,-200.0,-16.47774887084961,417,128100,1.0919221639633179,640500,8.703640560270287e-06
200.0,-200.0,-0.0008761882781982422,417,128200,1.0963551998138428,641000,9423.556640625
200.0,-200.0,-10.093637466430664,417,128300,1.095745325088501,641500,2.74320955213625e-05
200.0,-200.0,0.00023245811462402344,417,128400,1.0980640649795532,642000,9412.138671875
200.0,-200.0,-40.216453552246094,417,128500,1.0964040756225586,642500,1.4379853382706642e-05
200.0,-200.0,0.0017857551574707031,417,128600,1.0981636047363281,643000,9411.265625
200.0,-200.0,0.8623052537441254,417,128700,1.0960371494293213,643500,1.7429701415494492e-07
200.0,-200.0,0.002300441265106201,417,128800,1.097794771194458,644000,9417.0595703125
200.0,-200.0,-37.380226135253906,417,128900,1.0981216430664062,644500,2.1437323084683158e-05
200.0,-200.0,-0.00032198429107666016,417,129000,1.0961973667144775,645000,9427.1669921875
200.0,-200.0,-8.213749885559082,417,129100,1.0955722332000732,645500,2.434477153201442e-07
200.0,-200.0,0.000564873218536377,417,129200,1.0986082553863525,646000,9421.310546875
200.0,-200.0,-17.997329711914062,417,129300,1.0960447788238525,646500,1.2261385563760996e-05
200.0,-200.0,-0.0008503198623657227,417,129400,1.098134994506836,647000,9418.017578125
200.0,-200.0,0.27495497465133667,417,129500,1.0970346927642822,647500,4.3453184161990066e-07
200.0,-200.0,0.0001971125602722168,417,129600,1.0981290340423584,648000,9418.75
200.0,-200.0,-0.6427441835403442,417,129700,1.0984818935394287,648500,3.3454853110015392e-06
200.0,-200.0,0.0008405447006225586,417,129800,1.0985260009765625,649000,9420.2392578125
200.0,-200.0,0.9290066659450531,417,129900,1.0964388847351074,649500,5.8696606686226005e-08
200.0,-200.0,-0.00025784969329833984,417,130000,1.0985949039459229,650000,9427.201171875
200.0,-200.0,-10.163521766662598,416,130100,1.0972235202789307,650500,2.548680640757084e-06
200.0,-200.0,0.0011692047119140625,416,130200,1.0980420112609863,651000,9415.2646484375
