# {"t_start": 1593250725.083373, "env_id": null} 
r,l,t
1367.0,655,2951.01014
1766.0,749,2958.175674
943.0,527,2963.201881
1386.0,622,2969.108307
1791.0,645,2975.343868
942.0,471,2979.821407
1526.0,704,2986.612312
555.0,380,2990.27898
2393.0,970,2999.6077
2032.0,669,3006.067076
1969.0,876,3014.520319
1394.0,602,3020.401126
1502.0,675,3026.871477
2151.0,809,3034.621213
1751.0,704,3041.4375
1387.0,638,3047.551416
1510.0,657,3053.869726
1455.0,682,3060.466593
1107.0,524,3065.517614
2032.0,700,3072.221835
2298.0,1139,3083.124056
1295.0,538,3088.296255
938.0,491,3093.060564
1024.0,505,3097.983451
1781.0,775,3105.529669
1752.0,726,3112.484073
1597.0,622,3118.552195
2486.0,924,3127.853369
2611.0,884,3136.463019
1804.0,797,3144.30414
1448.0,593,3149.964335
1356.0,733,3156.987664
2500.0,809,3164.782647
1763.0,794,3172.379719
1482.0,1175,3183.773993
1120.0,1564,3198.782566
1321.0,555,3204.111283
1769.0,781,3211.624425
1772.0,753,3218.924933
937.0,459,3223.331096
925.0,472,3227.878361
2409.0,1016,3237.640808
1760.0,653,3243.975537
2186.0,819,3251.823878
2193.0,949,3261.059174
929.0,498,3265.908769
1317.0,627,3271.922726
1873.0,782,3279.414123
1317.0,559,3284.767698
1901.0,701,3291.487197
2139.0,793,3299.065844
1625.0,698,3305.821866
1722.0,1149,3316.867544
1461.0,620,3322.843333
2149.0,785,3330.484109
1902.0,594,3336.191477
1153.0,569,3341.715991
1762.0,654,3347.992012
1778.0,788,3355.547692
2006.0,919,3364.410187
1483.0,622,3370.380028
1987.0,704,3377.117655
878.0,552,3382.440331
477.0,451,3386.756003
1719.0,640,3392.895245
1316.0,632,3398.94086
1907.0,781,3406.468808
2179.0,1016,3416.228298
1668.0,957,3425.547543
915.0,478,3430.286433
945.0,471,3435.079473
1386.0,645,3441.505079
1294.0,564,3447.068077
1327.0,546,3452.345118
2212.0,871,3460.790587
1375.0,772,3468.333612
2216.0,811,3476.234518
927.0,432,3480.445638
2431.0,797,3488.206867
2260.0,804,3496.004261
1522.0,673,3502.575054
1470.0,621,3508.627422
1614.0,661,3515.054912
1159.0,553,3520.369705
938.0,520,3525.394119
991.0,505,3530.263911
1407.0,778,3537.783769
929.0,533,3542.996525
1511.0,860,3551.330186
1382.0,688,3558.013663
1717.0,1464,3572.195961
1753.0,727,3579.297671
1383.0,625,3585.419221
1518.0,597,3591.291303
1731.0,700,3598.075666
1497.0,610,3603.947248
1322.0,533,3609.092901
1837.0,2425,3632.617476
1138.0,576,3638.138983
993.0,442,3642.397499
1759.0,694,3649.086044
2209.0,1009,3658.907593
1340.0,648,3665.222038
1798.0,862,3673.553355
2703.0,974,3683.037185
1977.0,832,3691.081016
932.0,465,3695.551385
1372.0,697,3702.26119
1428.0,668,3708.692842
972.0,469,3713.195115
1879.0,726,3720.19227
1085.0,630,3726.31647
1874.0,800,3734.043059
1527.0,784,3741.896492
1101.0,622,3748.324449
1763.0,609,3754.296525
2447.0,995,3763.987341
1393.0,632,3770.071341
2900.0,2228,3791.652874
1359.0,506,3796.581063
967.0,425,3800.666164
1036.0,956,3809.896112
