# {"t_start": 1592418739.8059123, "env_id": null} 
r,l,t
995.0,508,4573.983586
1489.0,681,4589.756761
836.0,465,4601.694422
931.0,670,4617.246681
1251.0,690,4634.787177
707.0,533,4647.181476
1096.0,615,4662.16264
702.0,468,4672.008299
700.0,468,4683.734534
1588.0,617,4698.790677
926.0,621,4713.705744
955.0,649,4729.085647
1128.0,600,4742.006574
836.0,552,4756.598174
697.0,457,4766.313372
980.0,601,4781.262446
1404.0,596,4796.089224
840.0,543,4808.421391
979.0,619,4823.399471
859.0,606,4836.373883
959.0,592,4850.883021
822.0,498,4862.721959
1133.0,647,4877.826023
988.0,584,4892.542579
1033.0,561,4905.429025
937.0,524,4917.794685
823.0,493,4929.765491
1107.0,583,4942.530349
883.0,552,4957.079377
727.0,474,4967.020439
1140.0,535,4981.256685
835.0,490,4991.331501
861.0,507,5003.49301
876.0,467,5015.06759
819.0,493,5026.983984
1443.0,607,5041.890616
1145.0,541,5054.303121
983.0,543,5066.67836
1160.0,665,5082.152266
704.0,484,5094.101432
951.0,547,5106.67931
817.0,505,5118.802596
702.0,601,5133.798475
813.0,646,5149.29946
1000.0,613,5164.359552
938.0,643,5179.585199
990.0,674,5195.311894
1146.0,515,5207.554752
1417.0,801,5226.474745
709.0,574,5241.049624
992.0,679,5256.671612
975.0,767,5274.898771
1019.0,550,5289.317672
1125.0,571,5302.161399
695.0,474,5314.037826
1783.0,700,5329.840146
700.0,514,5342.097176
813.0,573,5356.605423
918.0,625,5371.588129
1166.0,600,5384.659085
1313.0,581,5399.310141
981.0,531,5411.669598
947.0,507,5423.641211
1030.0,508,5435.667443
950.0,611,5450.645606
981.0,679,5466.137514
845.0,507,5478.195158
1298.0,613,5493.112663
710.0,487,5503.123478
875.0,816,5523.957503
732.0,583,5537.006082
864.0,562,5551.352855
833.0,471,5561.045835
1861.0,687,5578.330242
975.0,500,5590.279717
865.0,448,5599.933611
1116.0,556,5614.46457
1027.0,477,5624.342978
854.0,482,5636.176826
993.0,560,5648.750405
1334.0,597,5663.539851
1297.0,562,5678.040139
696.0,483,5687.987516
1203.0,559,5702.445689
973.0,531,5714.720509
934.0,691,5730.238524
686.0,626,5745.282128
1164.0,625,5760.335196
712.0,621,5775.370646
686.0,633,5790.340799
1009.0,533,5802.447165
1579.0,656,5817.554611
830.0,524,5829.593578
1117.0,582,5844.485181
799.0,614,5859.426161
1446.0,604,5872.210519
957.0,508,5884.143082
970.0,489,5896.023605
805.0,523,5908.040468
840.0,527,5920.263898
703.0,566,5934.697606
1202.0,663,5949.827474
998.0,514,5961.877903
1113.0,558,5974.256154
1225.0,667,5989.654473
976.0,607,6004.411208
953.0,516,6016.709441
858.0,510,6028.938362
1293.0,582,6043.818666
895.0,664,6059.114635
820.0,523,6071.295452
703.0,568,6084.03645
1030.0,664,6101.560147
1109.0,660,6116.89896
969.0,856,6135.841992
702.0,561,6150.692717
1429.0,567,6163.242221
1000.0,515,6175.499625
963.0,478,6187.3586
1295.0,535,6199.813755
999.0,490,6211.767594
848.0,580,6226.737447
994.0,513,6239.086
