# {"t_start": 1592481074.4802256, "env_id": null} 
r,l,t
1635.0,889,15930.202998
1308.0,698,15946.032862
1417.0,715,15963.846163
1525.0,822,15982.780009
1615.0,845,16003.802538
1730.0,974,16027.75886
1519.0,787,16046.305849
1529.0,795,16064.975546
1506.0,723,16082.922873
1667.0,822,16101.725856
1555.0,822,16120.707886
1923.0,925,16144.42552
1370.0,648,16159.843495
1565.0,654,16175.434977
1512.0,747,16193.98791
1674.0,845,16213.192994
1407.0,760,16231.54313
1336.0,728,16249.510808
1331.0,644,16264.83337
1651.0,781,16283.312771
1569.0,836,16304.360951
1938.0,958,16326.395797
1713.0,714,16344.220638
1590.0,720,16360.212792
2336.0,864,16381.401723
2505.0,1028,16405.916624
1261.0,638,16421.209543
1645.0,745,16439.455053
2322.0,921,16461.141606
1872.0,836,16482.078233
1260.0,649,16497.545837
1200.0,589,16510.827778
1739.0,820,16531.647748
1213.0,610,16544.809985
2654.0,1055,16571.392432
1898.0,697,16587.30436
1493.0,630,16602.502306
1490.0,640,16617.978942
1920.0,740,16636.165307
1739.0,722,16652.21712
1724.0,781,16672.528589
1487.0,652,16687.93721
2263.0,972,16710.158861
1557.0,641,16725.52
1194.0,616,16740.607044
1540.0,788,16759.116685
1347.0,719,16777.095355
1999.0,889,16798.460859
2265.0,1241,16827.212307
1824.0,864,16848.409222
1449.0,723,16866.400272
1820.0,816,16885.196417
2649.0,1134,16912.697388
1742.0,874,16933.971925
1615.0,860,16955.118154
1493.0,794,16973.844037
2211.0,1077,16998.884515
2148.0,1121,17026.27546
1676.0,854,17047.288822
2242.0,1042,17071.939838
1672.0,934,17093.827023
2049.0,1161,17121.710356
2188.0,1027,17146.335289
1373.0,787,17164.859269
1761.0,885,17186.217694
1762.0,921,17207.911277
1820.0,1164,17237.434672
1162.0,654,17252.816581
1557.0,813,17271.652765
1388.0,767,17289.996554
1484.0,810,17308.72952
1551.0,895,17330.332244
1774.0,925,17353.924942
2200.0,1000,17376.303525
2265.0,1124,17403.477374
1750.0,889,17424.982839
2297.0,1162,17452.91
1949.0,857,17473.956243
2200.0,1285,17504.795314
1642.0,852,17526.014999
