#{"t_start": 1592394307.949209, "env_id": "MountainCarContinuous-v0"}
r,l,t
91.615342,138,3254.734963
93.94372,66,3254.98874
94.077891,71,3255.02883
94.84951,73,3255.299948
93.958828,68,3255.56089
93.704141,68,3255.600928
94.069539,66,3255.861572
93.837522,69,3256.121705
93.427797,69,3256.380673
93.819088,67,3256.418167
93.951202,66,3256.671951
93.804172,67,3256.93301
93.493051,67,3256.972238
93.566379,66,3257.226384
94.500216,75,3257.487834
93.447558,67,3257.526373
95.06959,84,3257.796446
93.835687,66,3258.063954
93.721965,66,3258.10083
93.917285,70,3258.356948
94.102612,67,3258.610457
93.726788,66,3258.647986
93.808823,66,3258.905586
94.293324,69,3259.164855
93.973323,67,3259.203146
93.882782,67,3259.462524
93.58101,66,3259.720862
92.234781,141,3260.0232
93.911344,69,3260.280686
93.667631,70,3260.538466
93.566993,66,3260.575495
93.884297,69,3260.850089
94.145641,68,3261.10638
93.52699,70,3261.145199
94.454434,115,3261.433858
93.818441,66,3261.692637
93.642443,66,3261.952515
93.688115,66,3261.991306
93.754054,68,3262.247289
94.177168,68,3262.503436
92.280664,160,3262.808091
94.397749,72,3263.064909
93.545163,68,3263.321277
93.462614,67,3263.36067
93.866982,139,3263.891569
93.430929,67,3264.130776
93.558635,67,3264.159004
93.773152,66,3264.379253
93.960234,71,3264.601722
93.557764,70,3264.632568
93.695743,68,3264.852925
94.324301,70,3265.081016
93.715208,72,3265.112355
93.989246,66,3265.331985
94.022087,67,3265.550759
93.414609,68,3265.578607
93.769094,80,3265.795192
93.836737,72,3266.02262
93.991658,69,3266.23753
94.010615,72,3266.267385
93.481951,71,3266.481297
94.732987,72,3266.691682
93.383979,68,3266.719681
91.2723,137,3267.144318
93.70695,66,3267.171239
-53.944719,999,3269.765302
82.573971,516,3271.362404
93.873658,71,3271.402674
89.944836,163,3271.928504
89.985849,127,3272.214914
94.098905,67,3272.467891
93.482523,141,3272.766932
94.315527,69,3273.028899
93.565296,68,3273.285301
93.754107,66,3273.323275
81.996068,447,3274.562754
93.815561,93,3274.786511
92.678194,153,3275.038744
94.893335,70,3275.258155
73.103856,543,3276.522509
90.738133,192,3277.068666
94.080531,69,3277.324825
92.265098,142,3277.623417
94.406896,68,3277.881273
93.731462,67,3278.13578
94.091405,69,3278.175747
93.744608,66,3278.43032
93.760516,66,3278.68053
93.78312,67,3278.720205
95.253424,72,3281.046962
93.646233,69,3281.311067
93.485025,66,3281.563846
93.854589,72,3281.605145
94.291834,70,3281.860975
93.892004,65,3282.113324
94.289729,68,3282.15178
93.503947,69,3282.408435
93.656613,66,3282.659696
90.669253,145,3282.960459
93.77971,78,3283.211797
94.831069,75,3283.43013
93.750973,67,3283.458407
94.025916,68,3283.685113
94.131364,68,3283.901077
93.75044,70,3283.930182
94.054992,68,3284.149646
93.460002,66,3284.367048
93.959127,66,3284.395191
93.186214,136,3284.835578
93.553136,67,3284.865548
94.044686,67,3285.08612
93.274011,68,3285.305427
93.734596,69,3285.335338
93.548455,71,3285.555603
93.582046,67,3285.769711
93.526372,67,3285.799656
93.718525,68,3286.029018
93.753515,66,3286.248673
93.522963,66,3286.277544
94.277848,67,3286.498046
93.679907,65,3286.714581
